material_id,formula,A,formation_energy_eV_atom,hull_eV_atom,band_gap_eV_audit_only,nsites_audit_only,source,Sn_fraction,O_fraction,A_fraction,entropy,mean_Z,std_Z,A_weighted_Z,mean_atomic_mass,std_atomic_mass,A_weighted_atomic_mass,mean_X,std_X,A_weighted_X,mean_atomic_radius,std_atomic_radius,A_weighted_atomic_radius,mean_row,std_row,A_weighted_row,mean_group,std_group,A_weighted_group,mean_mendeleev_no,std_mendeleev_no,A_weighted_mendeleev_no,mean_electron_affinity,std_electron_affinity,A_weighted_electron_affinity,mean_ionization_energy,std_ionization_energy,A_weighted_ionization_energy,struct_volume_per_atom,struct_density,struct_axis_ratio_mid,struct_axis_ratio_long,struct_angle_deviation
mp-1369243,ZnSnO2,Zn,-1.609874097,0.10042666,1.5469,16,Materials_Project,0.25,0.5,0.25,1.039720771,24,17.49285568,7.5,54.02945,42.44301212,16.35225,2.6225,0.824814373,0.4125,1,0.40155946,0.3375,3.25,1.299038106,1,14.5,1.658312395,3,90.25,11.03120574,19,0.85357404,0.862619244,-0.155,10.99355625,2.722764989,2.34854925,16.11727919,5.566573082,2.484093882,2.748234913,5.4777581
mp-1369593,Zn2Sn9O13,Zn,-1.62091118,0.156861091,0,24,Materials_Project,0.375,0.541666667,0.083333333,0.90698478,25.58333333,19.81564337,2.5,58.63334167,48.39255786,5.45075,2.735833333,0.769777656,0.1375,0.98125,0.415284165,0.1125,3.291666667,1.428261375,0.333333333,14.91666667,1.288302069,1,92.16666667,9.775252199,6.333333333,1.156795855,0.56035429,-0.051666667,10.91326546,2.988755549,0.78284975,16.02648246,6.075129378,2.476595588,5.028348724,9.304438102
mp-1369693,SnP2O7,P,-2.415976258,0.110565338,2.1621,20,Materials_Project,0.1,0.7,0.2,0.801818553,13.6,12.44347218,3,29.2653324,30.39421123,6.1947524,3.042,0.61084859,0.438,0.765,0.277533782,0.2,2.5,0.921954446,0.6,15.6,0.663324958,3,97,6.371812929,18,1.283307927,0.287526704,0.149321822,12.3643675,2.079865747,2.0973372,13.53433154,3.590589428,1.009691094,1.086264978,10.24435042
mp-1374018,Ca3Sn2O7,Ca,-2.770713553,0.035545837,2.5854,24,Materials_Project,0.166666667,0.583333333,0.25,0.959614794,18,15.16575089,5,39.13748333,36.98402902,10.0195,2.583333333,1.058106275,0.25,1.041666667,0.534179017,0.45,3,1.224744871,1,12.16666667,5.913731666,0.5,76.75,35.66773752,4,1.043798688,0.601732088,0.00613775,10.69614062,3.479093957,1.528288867,13.56459873,4.791097869,1.790299121,1.790299121,19.45120849
mp-1374431,Mg3Sn2O7,Mg,-2.525893466,0.067664686,2.2473,24,Materials_Project,0.166666667,0.583333333,0.25,0.959614794,16,15.29705854,3,35.19423333,37.51064755,6.07625,2.660833333,0.944558612,0.3275,0.966666667,0.434133876,0.375,2.75,1.089724736,0.75,12.16666667,5.913731666,0.5,91,12.24744871,18.25,0.932660938,0.791005748,-0.105,11.07941075,3.00528536,1.911559,11.51262443,5.076288184,1.767385904,1.767385904,19.16047422
mp-1375641,Cu3(SnO3)4,Cu,-1.597511135,0.056949993,0,19,Materials_Project,0.210526316,0.631578947,0.157894737,0.90970771,20.15789474,17.12266321,4.578947368,45.13004211,41.58479925,10.03357895,2.885263158,0.726544586,0.3,0.897368421,0.390503617,0.213157895,2.947368421,1.276247963,0.631578947,14.78947368,1.823211376,1.736842105,92.63157895,11.44419194,11.36842105,1.352052029,0.147550414,0.19512379,11.36691958,2.949666175,1.219954737,12.00265559,6.24363479,1,1,19.47122063
mp-1376465,YSnO3,Y,-2.795236929,0.178568194,0,30,Materials_Project,0.2,0.6,0.2,0.950270539,22.6,18.21647606,7.8,51.12281,44.03759338,17.78117,2.7,0.936034187,0.244,1.01,0.514198405,0.36,3.2,1.469693846,1,13,5.059644256,0.6,82.2,29.43739119,5,1.161340267,0.44600455,0.06225844,10.8830686,3.368554844,1.243452,14.99673587,5.660660024,1,1.956775432,9.999999796
mp-1377677,Ca2Sn2O5,Ca,-2.441735781,0.177591326,1.159438496,18,Materials_Project,0.222222222,0.555555556,0.222222222,0.99502699,20,16.73320053,4.444444444,44.17477778,40.97943311,8.906222222,2.568888889,1.025155213,0.222222222,1.055555556,0.522517647,0.4,3.111111111,1.2862041,0.888888889,12.44444444,5.639367796,0.444444444,78.11111111,33.9654872,3.555555556,1.064311922,0.572909015,0.005455778,10.55604688,3.44792338,1.358478993,13.67695618,5.363323777,1.337515798,2.53163396,0
mp-1377713,Zn3Sn2O7,Zn,-1.885603692,0.063586866,0.9879,24,Materials_Project,0.166666667,0.583333333,0.25,0.959614794,20.5,16.08570794,7.5,45.47023333,38.7303716,16.35225,2.745833333,0.827178521,0.4125,0.929166667,0.390756922,0.3375,3,1.224744871,1,14.66666667,1.699673171,3,91.75,11.16635572,19,0.882660938,0.876616329,-0.155,11.516401,2.569843137,2.34854925,11.61849707,6.49869758,1.839053845,1.839053845,19.40035548
mp-1378846,Mg(SnO2)2,Mg,-2.08455601,0.165036813,1.0217,28,Materials_Project,0.285714286,0.571428571,0.142857143,0.955699891,20.57142857,18.66132091,1.714285714,46.5318,45.73577148,3.472142857,2.712857143,0.863261495,0.187142857,0.971428571,0.429166254,0.214285714,3,1.309307341,0.428571429,13.42857143,4.746642207,0.285714286,91.85714286,10.99907232,10.42857143,1.092656045,0.636050782,-0.06,10.97232743,3.056447323,1.092319429,13.29315788,5.81260468,2.606806754,4.955744084,0
mp-1379010,CaSnO2,Ca,-2.327607082,0.197685098,0,16,Materials_Project,0.25,0.5,0.25,1.039720771,21.5,17.16828471,5,47.6967,42.16150798,10.0195,2.46,1.037111373,0.25,1.1125,0.527227418,0.45,3.25,1.299038106,1,12,5.830951895,0.5,75.25,34.98839093,4,1.014711789,0.5891615,0.00613775,10.17329587,3.472133715,1.528288867,16.86686142,4.695730388,2.703161233,2.743080699,8.752325792
mp-1380234,ZnSn3O7,Zn,-1.812001574,0.237919905,0.5793,44,Materials_Project,0.272727273,0.636363636,0.090909091,0.859967281,21.45454545,18.54901927,2.727272727,48.50316364,45.19480006,5.946272727,2.873636364,0.75358866,0.15,0.9,0.397720779,0.122727273,3,1.348399725,0.363636364,15.09090909,1.311109555,1.090909091,93.81818182,9.674880143,6.909090909,1.176727405,0.588286967,-0.056363636,11.52293964,2.822809198,0.854017909,12.85248749,6.266599996,1.956276489,1.98280639,0
mp-1386610,Ca2Sn3O8,Ca,-2.554531389,0.004545263,2.43453819,13,Materials_Project,0.230769231,0.615384615,0.153846154,0.925129084,19.53846154,17.20740174,3.076923077,43.40624615,42.10171037,6.165846154,2.723076923,0.952594713,0.153846154,0.980769231,0.493238303,0.276923077,3,1.300887271,0.615384615,13.38461538,4.923076923,0.307692308,83.76923077,29.82294895,2.461538462,1.15955511,0.504649939,0.003777077,11.0155773,3.313072558,0.940485457,13.93251275,5.173350188,1.220863022,1.220863022,22.52572287
mp-1390005,MgSnO2,Mg,-2.157722492,0.176283294,0.0443,16,Materials_Project,0.25,0.5,0.25,1.039720771,19.5,17.68473918,3,43.75345,43.40881586,6.07625,2.5375,0.931299495,0.3275,1.0375,0.437856997,0.375,3,1.224744871,0.75,12,5.830951895,0.5,89.5,12.03120942,18.25,0.90357404,0.777338122,-0.105,10.556566,3.063354276,1.911559,15.55481977,4.670855343,2.746148995,2.826425194,4.582821203
mp-1392223,CaSn2O5,Ca,-2.274218854,0.200183802,0.5842,16,Materials_Project,0.25,0.625,0.125,0.900256051,20,17.74823935,2.5,44.686875,43.43809375,5.00975,2.765,0.91442605,0.125,0.9625,0.47876795,0.225,3,1.322875656,0.5,13.75,4.52078533,0.25,85.875,27.48380205,2,1.194282037,0.466071619,0.003068875,11.11140831,3.255512365,0.764144434,15.43795602,4.8066144,1.514054353,3.44664919,0
mp-1394022,YSnO3,Y,-2.783438231,0.190366892,0,10,Materials_Project,0.2,0.6,0.2,0.950270539,22.6,18.21647606,7.8,51.12281,44.03759338,17.78117,2.7,0.936034187,0.244,1.01,0.514198405,0.36,3.2,1.469693846,1,13,5.059644256,0.6,82.2,29.43739119,5,1.161340267,0.44600455,0.06225844,10.8830686,3.368554844,1.243452,15.16336779,5.598454404,1,3.427239207,10.00000299
mp-1397656,Zn2Sn3O8,Zn,-1.926964996,0.083106888,1.337091675,13,Materials_Project,0.230769231,0.615384615,0.153846154,0.925129084,21.07692308,17.62193362,4.615384615,47.30332308,42.7801683,10.06292308,2.823076923,0.786016095,0.253846154,0.911538462,0.395237926,0.207692308,3,1.300887271,0.615384615,14.92307692,1.491593802,1.846153846,93,10.34036155,11.69230769,1.060393418,0.730651179,-0.095384615,11.52035292,2.725544914,1.445261077,12.97639052,6.053225343,1.087280895,1.087280895,15.09915922
mp-1401498,Mg2Sn3O8,Mg,-2.310557844,0.096047944,2.1153,13,Materials_Project,0.230769231,0.615384615,0.153846154,0.925129084,18.30769231,17.41522153,1.846153846,40.97963077,42.67426982,3.739230769,2.770769231,0.869247787,0.201538462,0.934615385,0.423531225,0.230769231,2.846153846,1.230769231,0.461538462,13.38461538,4.923076923,0.307692308,92.53846154,11.12595983,11.23076923,1.091162649,0.660037438,-0.064615385,11.25143585,2.994971539,1.176344,12.82865321,5.30439764,1.18270258,1.18270258,21.92737212
mp-14628,ZnSnO3,Zn,-1.925918268,0.05493058,1.3215,10,Materials_Project,0.2,0.6,0.2,0.950270539,20.8,16.90443729,6,46.42344,40.89661325,13.0818,2.786,0.806959726,0.33,0.92,0.393192065,0.27,3,1.264911064,0.8,14.8,1.6,2.4,92.4,10.76289924,15.2,0.975081827,0.808916645,-0.124,11.518456,2.651949913,1.8788394,11.93966291,6.456458301,1,1.000000003,33.5582401
mp-14988,K4SnO3,K,-1.581512153,0,2.1095,64,Materials_Project,0.125,0.375,0.5,0.974314753,18.75,12.86225097,9.5,40.387675,31.4749909,19.54915,1.945,1.212837582,0.41,1.50625,0.740961158,1.1,3.375,1.111024302,2,8.25,7.275816105,0.5,53.25,43.59974197,5,0.937655707,0.449098093,0.250729565,8.19509224,4.30663078,2.170331865,21.44992007,3.12659963,1.732567004,2.91367455,0
mp-15170,Lu2Sn2O7,Lu,-3.025703954,0,2.6183,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,27.09090909,26.03652869,12.90909091,63.57725455,65.18515986,31.81218182,2.776363636,0.902222234,0.230909091,0.963636364,0.489476023,0.318181818,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,83,30.46010804,3.636363636,1.175424659,0.46059463,0.043430909,10.98781482,3.527213039,0.986522,12.29270324,8.588226111,1,1,30
mp-17064,Gd2Sn2O7,Gd,-2.995185215,0,0,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,25.81818182,23.94622074,11.63636364,60.35598182,59.81777544,28.59090909,2.763636364,0.923622047,0.218181818,0.972727273,0.504238236,0.327272727,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,84.27272727,27.83421998,4.909090909,1.17059375,0.470426672,0.0386,11.11943827,3.324910315,1.118145455,13.1142007,7.642361745,1,1,30
mp-17114,Nd2Sn2O7,Nd,-2.974757028,0,2.6738,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,25.09090909,22.8093065,10.90909091,57.99089091,56.08040106,26.22581818,2.752727273,0.942193677,0.207272727,0.981818182,0.519297046,0.336363636,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,84.81818182,26.71335445,5.454545455,1.149719805,0.513097207,0.017726055,11.00583827,3.498885928,1.004545455,13.60606096,7.077444396,1,1,30
mp-17213,Cs4SnO4,Cs,-1.744003895,0,2.3406,36,Materials_Project,0.111111111,0.444444444,0.444444444,0.964962923,33.55555556,22.90614236,24.44444444,79.36993418,56.83811888,59.06908973,2.097777778,1.250171346,0.351111111,1.583333333,0.943986817,1.155555556,4.111111111,1.911627837,2.666666667,9.111111111,7.279261935,0.444444444,57.66666667,44.74619785,3.555555556,0.982546163,0.468704122,0.209599261,8.599084546,4.605437988,1.730624768,26.29844028,5.011585288,1.597699438,1.603767326,7.178919631
mp-17700,SnWO4,W,-2.020210413,0.051863852,0.9171,24,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,26,26.38181192,12.33333333,61.09126667,66.48342616,30.64,3.013333333,0.614346989,0.393333333,0.866666667,0.378226857,0.225,3.166666667,1.67497927,1,14,3.651483717,1,90.33333333,17.11399687,9.166666667,1.295503823,0.249264699,0.13608347,11.61336133,2.839037942,1.310671667,14.31392615,7.087114593,1.115026161,2.390903994,0
mp-17730,K2SnO3,K,-1.953801067,0,2.1547,24,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,18.66666667,14.85111294,6.333333333,40.81746667,36.33402243,13.03276667,2.32,1.182708755,0.273333333,1.275,0.719809002,0.733333333,3.166666667,1.213351648,1.333333333,10.66666667,6.871842709,0.333333333,67.66666667,41.27011294,3.333333333,1.083054566,0.429366374,0.167153043,9.479901743,4.257520765,1.44688791,17.47316535,3.879033743,1.21926557,1.79194452,0
mp-17743,Sr3Sn2O7,Sr,-2.720771853,0.002871354,2.1652,24,Materials_Project,0.166666667,0.583333333,0.25,0.959614794,22.5,17.57128339,9.5,51.02298333,42.59073556,21.905,2.570833333,1.076866274,0.2375,1.091666667,0.607190708,0.5,3.25,1.479019946,1.25,12.16666667,5.913731666,0.5,76.5,36.09362825,3.75,1.050677438,0.59008572,0.0130165,10.59156861,3.618757324,1.423716863,14.25963737,5.941641775,1.866082293,1.866082293,19.49756936
mp-17844,SnWO4,W,-1.940912165,0.1311621,3.837,24,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,26,26.38181192,12.33333333,61.09126667,66.48342616,30.64,3.013333333,0.614346989,0.393333333,0.866666667,0.378226857,0.225,3.166666667,1.67497927,1,14,3.651483717,1,90.33333333,17.11399687,9.166666667,1.295503823,0.249264699,0.13608347,11.61336133,2.839037942,1.310671667,18.43943196,5.501494578,1,1,0
mp-17887,SnP2O7,P,-2.486021811,0.040519785,3.3218,40,Materials_Project,0.1,0.7,0.2,0.801818553,13.6,12.44347218,3,29.2653324,30.39421123,6.1947524,3.042,0.61084859,0.438,0.765,0.277533782,0.2,2.5,0.921954446,0.6,15.6,0.663324958,3,97,6.371812929,18,1.283307927,0.287526704,0.149321822,12.3643675,2.079865747,2.0973372,14.55630803,3.338499545,1,1,0
mp-18288,Ti(SnO2)2,Ti,-2.432151184,0.002559668,1.0775,28,Materials_Project,0.285714286,0.571428571,0.142857143,0.955699891,22,18.33030278,3.142857143,49.8978,44.83424708,6.838142857,2.745714286,0.812102336,0.22,0.957142857,0.412681624,0.2,3.142857143,1.355261854,0.571428571,13.71428571,4.060762972,0.571428571,88.71428571,17.28512396,7.285714286,1.163448188,0.469533211,0.010792143,10.85545371,3.193946203,0.975445714,15.42201641,5.372659711,1.43896427,1.43896427,0
mp-2014940,Ta2SnO6,Ta,-2.745629157,0,2.4398,18,Materials_Project,0.111111111,0.666666667,0.222222222,0.848685558,27.11111111,27.74264445,16.22222222,64.06690667,70.05640798,40.21064,2.844444444,0.851496867,0.333333333,0.883333333,0.400693843,0.322222222,3.222222222,1.749779528,1.333333333,13.33333333,4.496912521,1.111111111,88.11111111,20.0856192,11.55555556,1.170718504,0.462705499,0.073079829,11.57237667,2.893567437,1.677682444,13.00977624,8.177358274,1.613807317,1.613807317,20.37085549
mp-20569,MnSnO3,Mn,-2.083893313,0,0.9232,10,Materials_Project,0.2,0.6,0.2,0.950270539,19.8,16.47300823,5,44.329249,40.13174231,10.987609,2.766,0.83559799,0.31,0.93,0.404474968,0.28,3,1.264911064,0.8,13.8,3.487119155,1.4,89.2,16.17899873,12,0.995081827,0.769508197,-0.104,11.1264242,3.051745112,1.4868076,12.05550346,6.105962311,1.00000035,1.000000658,34.00043583
mp-20845,Dy2Sn2O7,Dy,-3.027287646,0,2.7155,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,26.18181818,24.53130906,12,61.31052727,61.37789468,29.54545455,2.767272727,0.917477678,0.221818182,0.963636364,0.489476023,0.318181818,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,83.72727273,28.95793472,4.363636364,1.134775568,0.543804352,0.002781818,11.08112009,3.382675107,1.079827273,12.75890523,7.979409197,1,1,30
mp-2097,SnO,HOST,-1.629702402,0,0.4077,4,Materials_Project,0.5,0.5,0,0.693147181,29,21,0,67.3547,51.3553,0,2.7,0.74,0,1.025,0.425,0,3.5,1.5,0,15,1,0,92,9,0,1.286591589,0.17452139,0,10.4809865,3.1370685,0,17.76914813,6.294342861,1,1.281411602,0
mp-2205007,Ba3Sn2O7,Ba,-2.518166967,0,2.4833,24,Materials_Project,0.166666667,0.583333333,0.25,0.959614794,27,22.56102835,14,63.44973333,56.4518118,34.33175,2.555833333,1.099518518,0.2225,1.129166667,0.664096609,0.5375,3.5,1.802775638,1.5,12.16666667,5.913731666,0.5,76.25,36.51968647,3.5,1.073817438,0.55099165,0.0361565,10.4707679,3.784472616,1.30291615,15.63355648,6.73939811,1.908550617,1.908550617,19.87499013
mp-22467,Sn(PbO2)2,Pb,-1.779286491,0,2.0549,28,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,35.14285714,32.86086935,23.42857143,85.30108571,84.55407461,59.2,2.911428571,0.620930835,0.665714286,1.064285714,0.546883564,0.514285714,3.571428571,1.840585532,1.714285714,15.14285714,0.989743319,4,93,9.242757783,23.42857143,1.095709217,0.482042366,0.101920343,10.94992826,3.080969215,2.1190514,17.59333476,8.05110499,1.384312266,1.384312266,0
mp-23372,Sn2Bi2O7,Bi,-1.924906653,0.011598118,2.7114,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,29.27272727,29.84837717,15.09090909,69.76150909,76.15072334,37.99643636,2.912727273,0.697750814,0.367272727,0.936363636,0.447259793,0.290909091,3.272727273,1.710444338,1.090909091,15.45454545,0.78202957,2.727272727,95.18181818,7.790649195,15.81818182,1.303332319,0.214904737,0.171338569,11.32593209,3.032244725,1.324639273,13.61887383,8.505968452,1,1,30
mp-25908,Sn(PO3)4,P,-2.485675748,0.008955776,3.4667,68,Materials_Project,0.058823529,0.705882353,0.235294118,0.752974683,12.11764706,9.9166073,3.529411765,25.56457929,24.12104071,7.287944,3.058823529,0.592620128,0.515294118,0.744117647,0.243674296,0.235294118,2.411764706,0.771463356,0.705882353,15.64705882,0.588235294,3.529411765,97.35294118,5.850502004,21.17647059,1.272462493,0.302818222,0.175672732,12.51219541,1.843860242,2.467455529,15.12170544,2.807288027,1.131265804,1.585751527,0
mp-26172,Sn(PO3)3,P,-2.394810706,0.088055894,0.0021,26,Materials_Project,0.076923077,0.692307692,0.230769231,0.790267968,12.84615385,11.11372093,3.461538462,27.35583738,27.09750087,7.147791231,3.037692308,0.605984943,0.505384615,0.757692308,0.260063716,0.230769231,2.461538462,0.842650089,0.692307692,15.61538462,0.624926031,3.461538462,97.07692308,6.120099779,20.76923077,1.269378026,0.30070026,0.17229441,12.41280546,1.959141623,2.420004462,13.81940129,3.287077039,1.064663752,1.180878741,7.738746894
mp-26446,Sn4(PO4)3,P,-2.242944624,0.088842811,0,38,Materials_Project,0.210526316,0.631578947,0.157894737,0.90970771,17.94736842,16.73783512,2.368421053,39.98705716,40.99924116,4.890594,2.931052632,0.669940255,0.345789474,0.842105263,0.344606243,0.157894737,2.789473684,1.195559652,0.473684211,15.42105263,0.815364915,2.368421053,95.47368421,7.534960071,14.21052632,1.274813888,0.267486459,0.117885649,11.80275737,2.557391676,1.655792526,18.65737115,3.558918888,1.000000006,1.000000006,32.46802317
mp-2646915,Na2Sn3O7,Na,-2.063544755,0.023400918,1.6767,48,Materials_Project,0.25,0.583333333,0.166666667,0.959614794,19,17.93042108,1.833333333,42.84211155,43.87459271,3.831628213,2.651666667,0.988001631,0.155,1.0125,0.500468531,0.3,2.916666667,1.255543264,0.5,13,5.431390246,0.166666667,81.5,32.41527418,1.833333333,1.221654496,0.334816891,0.091321042,10.63635774,3.59622835,0.856512827,13.34141898,5.332341336,3.813857605,5.287838477,0
mp-2646944,Rb2Sn3O7,Rb,-2.051512689,0,1.4506,48,Materials_Project,0.25,0.583333333,0.166666667,0.959614794,23.33333333,18.60256852,6.166666667,53.25511667,45.31763652,14.24463333,2.633333333,1.020272295,0.136666667,1.104166667,0.66095207,0.391666667,3.25,1.479019946,0.833333333,13,5.431390246,0.166666667,81.16666667,33.14069335,1.5,1.211319489,0.355756074,0.080986035,10.47603293,3.850205132,0.696188017,15.48334663,5.71143977,4.141885204,5.385213631,0
mp-2654140,CaSn2O5,Ca,-2.404876614,0.069526042,1.5079,16,Materials_Project,0.25,0.625,0.125,0.900256051,20,17.74823935,2.5,44.686875,43.43809375,5.00975,2.765,0.91442605,0.125,0.9625,0.47876795,0.225,3,1.322875656,0.5,13.75,4.52078533,0.25,85.875,27.48380205,2,1.194282037,0.466071619,0.003068875,11.11140831,3.255512365,0.764144434,14.83087064,5.003367873,1.453144693,2.715153028,6.70914279
mp-26762,Sn(PO3)3,P,-2.422285304,0.060581296,0,52,Materials_Project,0.076923077,0.692307692,0.230769231,0.790267968,12.84615385,11.11372093,3.461538462,27.35583738,27.09750087,7.147791231,3.037692308,0.605984943,0.505384615,0.757692308,0.260063716,0.230769231,2.461538462,0.842650089,0.692307692,15.61538462,0.624926031,3.461538462,97.07692308,6.120099779,20.76923077,1.269378026,0.30070026,0.17229441,12.41280546,1.959141623,2.420004462,13.85774152,3.27798268,1.011294656,1.028195565,0
mp-26944,Sn2P3O10,P,-2.361728838,0.078518083,0,30,Materials_Project,0.133333333,0.666666667,0.2,0.860851391,15,14,3,32.68901907,34.24760672,6.1947524,2.992666667,0.635960865,0.438,0.793333333,0.301588388,0.2,2.6,1.019803903,0.6,15.53333333,0.718021974,3,96.4,6.8,18,1.271673168,0.287158195,0.149321822,12.1552296,2.251638416,2.0973372,14.98035549,3.623505013,1.822277777,1.831850174,4.091049826
mp-26950,Sn2(PO3)5,P,-2.425336844,0.036432395,0,44,Materials_Project,0.090909091,0.681818182,0.227272727,0.815849865,13.40909091,11.92651397,3.409090909,28.73999136,29.11497084,7.039491364,3.021363636,0.615617173,0.497727273,0.768181818,0.271588532,0.227272727,2.5,0.891882585,0.681818182,15.59090909,0.650810048,3.409090909,96.86363636,6.312292874,20.45454545,1.266994574,0.299031589,0.169683889,12.33600414,2.040460644,2.383337727,14.73505752,3.238798245,1.706519246,2.509177735,7.672251532
mp-27018,SnPO4,P,-2.353118186,0.055387509,2.4403,48,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,16.16666667,15.34510418,2.5,35.61356033,37.56196471,5.162293667,2.985,0.646883555,0.365,0.808333333,0.321994651,0.166666667,2.666666667,1.105541597,0.5,15.5,0.763762616,2.5,96.16666667,7.127801593,15,1.283855204,0.271975712,0.124434852,12.05047067,2.395354638,1.747781,15.62745411,3.784218965,1.682398937,3.753926117,0
mp-27357,Sn5W8O23,W,-1.840291658,0.141020211,0.9464,72,Materials_Project,0.138888889,0.638888889,0.222222222,0.894655359,28.5,28.15581645,16.44444444,67.56267222,71.17960759,40.85333333,2.994444444,0.604071576,0.524444444,0.884722222,0.379842702,0.3,3.305555556,1.760988429,1.333333333,13.5,4.065436973,1.333333333,88.27777778,18.79806596,12.22222222,1.269387669,0.269260489,0.181444627,11.46797486,2.863913403,1.747562222,15.59521904,7.193900667,1,2.389832402,9.999999962
mp-27480,Sn2OF2,F,-2.204973317,0,2.6571,10,Materials_Project,0.4,0.2,0.4,1.054920168,25.2,20.25240726,3.6,58.28324128,49.35039327,7.59936128,3.064,0.922726395,1.592,0.9,0.450555213,0.2,3.2,1.469693846,0.8,15.6,1.356465997,6.8,94.2,9.152048951,40.8,2.097526605,1.072039788,1.36047593,12.6303062,4.534397979,6.969128,18.54691257,5.218205388,1.205259112,1.205259142,6.575549642
mp-2748904,Rb4SnO3,Rb,-1.420778263,0,2.084,16,Materials_Project,0.125,0.375,0.5,0.974314753,27.75,15.84100691,18.5,63.572425,38.31996882,42.7339,1.945,1.212837582,0.41,1.58125,0.81161009,1.175,3.875,1.452368755,2.5,8.25,7.275816105,0.5,52.75,44.09577644,4.5,0.929884247,0.456650042,0.242958105,8.113324425,4.379964731,2.08856405,25.70276212,4.107126494,1.47907033,1.47907033,22.42936147
mp-27493,Sn3(PO4)2,P,-2.296379007,0,3.4799,52,Materials_Project,0.230769231,0.615384615,0.153846154,0.925129084,18.76923077,17.28117627,2.307692308,42.00559415,42.3399042,4.765194154,2.906153846,0.678873937,0.336923077,0.857692308,0.353469699,0.153846154,2.846153846,1.230769231,0.461538462,15.38461538,0.835598499,2.307692308,95.15384615,7.694615039,13.84615385,1.270640973,0.265284976,0.11486294,11.68842815,2.620926905,1.613336308,16.95567513,4.11378076,2.292872697,3.387362693,1.286473767
mp-2755271,Ba4Sn3O10,Ba,-2.494593747,0,2.0785,34,Materials_Project,0.176470588,0.588235294,0.235294118,0.958691859,26.70588235,22.43884422,13.17647059,62.67247059,56.0973756,32.31223529,2.578823529,1.083935544,0.209411765,1.114705882,0.654119234,0.505882353,3.470588235,1.786144288,1.411764706,12.35294118,5.789861082,0.470588235,77.35294118,35.76219031,3.294117647,1.089755552,0.539805885,0.034029647,10.53288014,3.749139643,1.226274024,15.21149799,6.841540911,2.598461829,2.598461829,22.60452264
mp-27553,Ta2SnO7,Ta,-2.780080942,0.194757851,1.4912,20,Materials_Project,0.1,0.7,0.2,0.801818553,25.2,26.93622097,14.6,59.260156,68.00774909,36.189576,2.904,0.827323395,0.3,0.855,0.389518934,0.29,3.1,1.7,1.2,13.6,4.340506883,1,89.4,19.44325076,10.4,1.199757951,0.447522453,0.065771846,11.7769445,2.812843979,1.5099142,10.73969185,9.16262827,1.673497323,1.673497323,23.17343639
mp-27931,Rb2SnO2,Rb,-1.644154647,0,2.2252,20,Materials_Project,0.2,0.4,0.4,1.054920168,28,17.00588134,14.8,64.32888,41.28556979,34.18712,2.096,1.173671163,0.328,1.47,0.782687677,0.94,3.8,1.469693846,2,9.6,7.059745038,0.4,60.6,42.64082551,3.6,1.001225716,0.439628676,0.194366484,8.58685684,4.267604057,1.67085124,24.41951524,4.374395532,1.300390686,1.947900319,0
mp-28025,Sn2SO5,S,-1.810662711,0.074223232,3.5104,64,Materials_Project,0.25,0.625,0.125,0.900256051,19.5,17.79747173,2,43.68525,43.62480356,4.008125,2.9625,0.641906341,0.3225,0.8625,0.362930779,0.125,2.875,1.268611446,0.375,15.5,0.866025404,2,95.625,7.631145065,11.75,1.450851194,0.278896161,0.259638033,11.64226513,2.695238449,1.29500125,17.9630484,4.038349319,1.241834166,1.241834166,0
mp-28261,Na4SnO3,Na,-1.647477668,0,1.8842,16,Materials_Project,0.125,0.375,0.5,0.974314753,14.75,13.39542832,5.5,32.33340964,32.80725803,11.49488464,2,1.162002582,0.465,1.30625,0.558142847,0.9,2.875,0.927024811,1.5,8.25,7.275816105,0.5,53.75,43.10379914,5.5,0.960889267,0.42656781,0.273963125,8.594298855,3.953354004,2.56953848,16.43214768,3.267429853,1.011401387,1.517091282,15.25488226
mp-28456,Sn15Os3O14,Os,-1.445875924,0,1.5083,32,Materials_Project,0.46875,0.4375,0.09375,0.938754887,34.0625,24.10645336,7.125,80.4791125,60.27713337,17.8340625,2.63,0.717495645,0.20625,1.0640625,0.411406576,0.121875,3.78125,1.595587176,0.5625,14.3125,2.242173889,0.75,89,11.9687092,5.90625,1.261550576,0.176260083,0.101030741,10.19144469,3.037426049,0.791084063,17.16227617,7.786770766,1,1.811906949,20.80289225
